,Player1,Player2,D,DD,DDD,DDL,DDV,DL,DLD,DLL,DLV,DV,DVD,DVL,DVV,L,LD,LDD,LDL,LDV,LL,LLD,LLL,LLV,LV,LVD,LVL,LVV,V,VD,VDD,VDL,VDV,VL,VLD,VLL,VLV,VV,VVD,VVL,VVV
1330,37537,24306,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
1331,37537,31248,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,
1332,37537,32288,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,
1333,37537,35199,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,
1334,37537,35903,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
1335,37537,36435,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,
1336,37571,8915,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
1337,37571,9234,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,3.0,,,,,,,,,,,,,,
1338,37592,4014,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,
1339,37609,10232,,,,,,,,,,,,,2.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,1.0,,
1340,37609,13605,,,,,,,,,,1.0,,2.0,2.0,,,,,2.0,,,,1.0,1.0,,1.0,,,,,1.0,,3.0,,,2.0,,,1.0,
1341,37609,14007,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,2.0,,,,,1.0,,,1.0,1.0,2.0,,1.0,
1342,37693,3611,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,2.0,,,,1.0
1343,37711,2115,,1.0,1.0,2.0,,1.0,1.0,,,,3.0,2.0,,,1.0,4.0,3.0,,2.0,2.0,2.0,,,1.0,2.0,,1.0,1.0,3.0,4.0,,1.0,2.0,2.0,,,,5.0,
1344,37711,6961,1.0,,,1.0,1.0,,,,2.0,1.0,1.0,2.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,,1.0,1.0,,,,2.0,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,
1345,37711,27271,1.0,,2.0,1.0,,1.0,,,,,,4.0,,,2.0,1.0,4.0,,1.0,1.0,2.0,,,2.0,1.0,,,1.0,3.0,2.0,,1.0,1.0,2.0,,,2.0,1.0,
1346,37752,37904,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,3.0,,,,
1347,38020,27236,,4.0,4.0,,2.0,,1.0,,3.0,1.0,2.0,,3.0,,,3.0,,4.0,,1.0,,2.0,1.0,3.0,,2.0,,,1.0,,1.0,,1.0,,,1.0,2.0,,1.0
1348,38020,36248,,,2.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,2.0,2.0,,,,,,1.0,,1.0,,,,1.0,2.0,
1349,38111,4020,,,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,,4.0,
1350,38176,32504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,
1351,38368,39660,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1352,38426,33504,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
1353,38526,20601,1.0,,,,,,,,4.0,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
1354,38605,10040,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,2.0,
1355,38605,14750,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,1.0,3.0,,,1.0,1.0
1356,38605,23057,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,
1357,38605,25282,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
1358,38605,35536,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,1.0,
1359,38605,50554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
1360,38620,25786,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,
1361,38620,31668,,,,,2.0,1.0,,,2.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,
1362,38620,36251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1363,38620,40829,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,
1364,38687,11380,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,3.0,,,8.0,,,,,,,,,,,,,,
1365,38687,16065,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
1366,38687,31686,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,
1367,38698,4775,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1368,38698,12269,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
1369,38698,48370,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
1370,38835,8930,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,,
1371,38847,2209,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,38847,5596,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,38847,17854,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,38847,33727,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1375,38847,44026,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,38847,47786,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,38896,15827,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1378,38896,19176,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
1379,38896,19452,,,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
1380,38965,32849,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,2.0,1.0,1.0,1.0,
1381,38965,36515,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,2.0,,,,,,
1382,39052,23235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
1383,39056,5277,,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,
1384,39056,23515,,,3.0,,,,,,,,,,,1.0,2.0,2.0,1.0,,1.0,1.0,,1.0,,1.0,5.0,,,,,,,1.0,2.0,,,,,,
1385,39078,41053,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,
1386,39134,2000,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,39134,28664,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,39224,13838,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1389,39269,14,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,39269,17854,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,39269,28583,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
1392,39269,41164,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1393,39477,20601,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1394,39573,45700,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1395,39574,2534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1396,39574,24463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
1397,39574,42363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
1398,39600,31633,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,1.0,2.0,,,,,,
1399,39610,11947,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
1400,39610,30616,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
1401,39689,143,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,1.0,,1.0,4.0,1.0,2.0,,,1.0,2.0,
1402,39689,21608,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,2.0,2.0,,,1.0,2.0,
1403,39689,23327,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,6.0,,,,1.0,,,,1.0,,,1.0,1.0,,
1404,39689,40477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,2.0,
1405,39912,1200,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
1406,39912,5810,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
1407,39912,32849,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1408,39912,52488,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
1409,39912,53676,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,
1410,40477,21608,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,2.0,,,2.0,2.0,1.0,,,,1.0,
1411,40557,1921,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
1412,40557,19276,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,
1413,40557,20860,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,
1414,40557,36851,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,
1415,40593,376,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,
1416,40593,2199,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
1417,40593,2444,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
1418,40593,14412,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,
1419,40593,16360,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,
1420,40593,19901,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1421,40593,22151,,,,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,
1422,40673,48369,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
1423,40730,70,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
1424,40827,7171,,,,,,,,,,,,,,1.0,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,
1425,40829,34245,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
1426,40886,32288,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1427,40985,36367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
1428,41053,18140,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,1.0
1429,41053,27826,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,4.0,,,,,1.0,,,,1.0,1.0,1.0,,,
1430,41062,10279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1431,41062,13838,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1432,41148,28105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,
1433,41148,37940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,
1434,41164,39269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
1435,41164,43581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
1436,41190,5740,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,
1437,41190,18081,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,
1438,41190,18798,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,3.0,,,,
1439,41363,19901,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,,,2.0
1440,41363,30234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,1.0
1441,41363,33187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,
1442,41494,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
1443,41739,11947,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
1444,41786,18683,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1445,41786,20477,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1446,41786,33181,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
1447,41786,33984,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,
1448,41797,116,,,,,,,,,,,,,,1.0,,,,1.0,,,,3.0,,,4.0,1.0,,,,,,,,,,,,,
1449,41797,36020,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,
1450,41832,4968,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,4.0,,,,,,,,,,,,,,
1451,41837,20860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1452,41837,33217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
1453,41837,42535,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,2.0,,,1.0,,,
1454,41847,10304,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0
1455,41847,12639,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
1456,42000,21485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
1457,42000,33574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
1458,42028,20437,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,
1459,42201,25009,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
1460,42222,19748,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,
1461,42353,50089,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
1462,42403,10040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,
1463,42403,47256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1464,42403,52033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
1465,42484,12051,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1466,42535,3208,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,
1467,42535,20477,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,
1468,42535,20860,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,
1469,42535,21648,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
1470,42535,32718,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,6.0,1.0
1471,42535,47542,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,
1472,42535,51544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
1473,42555,7948,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1474,42604,23907,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,
1475,42824,10040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,
1476,42824,20721,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
1477,42824,25786,,,,,,,,,,,,,,1.0,,,,,1.0,,,3.0,,1.0,9.0,,,,,,,,1.0,1.0,,,,1.0,
1478,42824,42403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
1479,42961,7959,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,
1480,42965,11205,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1481,42965,20864,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1482,42990,38901,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
1483,43064,6829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
1484,43146,5235,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
1485,43146,22245,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,3.0,
1486,43146,31633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,
1487,43158,2774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
1488,43350,836,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,1.0,,
1489,43350,14210,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
1490,43405,30034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
1491,43405,49025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1492,43508,48206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,
1493,43581,39269,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1494,43685,46532,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1495,43699,12748,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1496,43981,1264,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
1497,43981,20860,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,
1498,43981,30785,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,
1499,43981,33181,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,3.0,,1.0,4.0,,,,,,,,1.0,,1.0,,,,
1500,43981,51544,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1501,44026,2209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
1502,44026,13980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
1503,44307,34174,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,
1504,44307,48626,,,,,,,,,,,,,,,1.0,,2.0,2.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
1505,44367,11782,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1506,44367,37039,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1507,44441,17604,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,
1508,44441,30478,,,,,,,,,,,,,,,1.0,1.0,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
1509,44441,36155,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
1510,44441,48469,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
1511,44441,53630,,,,,,,,,,,,,,,,1.0,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,
1512,44602,102,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,,,,
1513,44602,4883,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,3.0,,,,1.0,1.0,,,,,2.0,,,1.0,
1514,44602,10012,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,,1.0,
1515,44602,28765,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,1.0,
1516,44602,44671,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
1517,44602,54058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,
1518,44693,3242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,
1519,44744,40398,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,2.0,,1.0,,1.0,1.0,
1520,44864,16460,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,
1521,44864,37571,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,
1522,45165,1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
1523,45266,25417,,,,,,,,,,,,,,,2.0,2.0,1.0,,,1.0,2.0,1.0,,,5.0,1.0,,,,,,,,,,,,,
1524,45506,29951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
1525,45635,53351,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
1526,45700,11205,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1527,45700,39573,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1528,45807,17604,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,2.0,1.0,,2.0,,,,,,,,,,,,,,
1529,45807,30478,,,,,,,,,,,,,,,2.0,,2.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
1530,45807,30940,,,,,,,,,,,,,,,1.0,,1.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
1531,45807,36155,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,
1532,45807,44441,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
1533,45807,48469,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
1534,45960,14686,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,3.0,,,,,,,,,1.0,,,,,
1535,45960,16721,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,2.0,,,4.0,
1536,45960,23907,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,
1537,45985,11401,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
1538,45985,54112,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1539,46064,23983,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1540,46126,36476,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0
1541,46636,14337,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,
1542,46636,20976,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
1543,46636,28765,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
1544,46727,33181,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,
1545,46744,33593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
1546,46825,32492,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,
1547,46825,44864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,
1548,47087,13806,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1549,47087,22255,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1550,47256,624,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,1.0,4.0,1.0,,,,,,,,,1.0,,,,
1551,47256,4005,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1552,47256,15085,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1553,47256,19452,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
1554,47256,25786,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
1555,47256,52033,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,
1556,47296,21520,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1557,47296,23857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
1558,47296,29399,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
1559,47296,38896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
1560,47303,5933,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1561,47395,51109,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1562,47542,34770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
1563,47661,8930,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,1.0,,,,
1564,47661,15020,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,
1565,47661,21086,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,
1566,47661,31633,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,
